Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim (Automated),check,"Inadequate auditing or logging could allow unauthorized access or modifications to go undetected, enabling data stealth or unauthorized data access.",Medium,Audit System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v1 (Automated),check,"Inadequate auditing or logging could allow unauthorized access or modifications to go undetected, enabling data stealth or unauthorized data access.",Medium,Audit System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v2 (Automated),check,"Inadequate auditing or logging could allow unauthorized access or modifications to go undetected, enabling data stealth or unauthorized data access.",Medium,Audit System,None
WARN,Ensure network traffic is restricted between containers on the default bridge (Scored),check,"Vulnerabilities in network configurations or services could be exploited to perform denial-of-service attacks, disrupting legitimate user access.",Medium,Network Configuration,None
WARN,Enable user namespace support (Scored),check,Improper user permissions or access controls could allow an attacker to escalate privileges and gain unauthorized system access.,High,Access Control System,None
WARN,Ensure that authorization for Docker client commands is enabled (Scored),check,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,None
WARN,Ensure centralized and remote logging is configured (Scored),check,"Inadequate auditing or logging could allow unauthorized access or modifications to go undetected, enabling data stealth or unauthorized data access.",Medium,Audit System,None
WARN,Ensure containers are restricted from acquiring new privileges (Scored),check,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,None
WARN,Ensure live restore is enabled (Scored),check,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,None
WARN,Ensure Userland Proxy is Disabled (Scored),check,Improper user permissions or access controls could allow an attacker to escalate privileges and gain unauthorized system access.,High,Access Control System,None
WARN,Ensure that a user for the container has been created (Automated),check,Improper user permissions or access controls could allow an attacker to escalate privileges and gain unauthorized system access.,High,Access Control System,None
WARN,Running as root: my_fedora,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Escalation Attack
WARN,Running as root: my_debian,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Escalation Attack
WARN,Running as root: my_centos,result,Missing files or configurations indicate potential vulnerabilities that could be exploited by attackers to breach system security.,Medium,General System,Escalation Attack
